time,lane,type,duration
37.429333,1,0,0
37.664,0,0,0
37.898666,1,0,0
38.133333,0,0,0
38.368,0,0,0
38.602666,1,0,0
38.837333,1,0,0
39.072,0,0,0
39.306666,0,0,0
39.541333,1,0,0
39.658666,1,0,0
39.776,1,0,0
40.010666,1,0,0
40.245333,1,0,0
40.48,0,0,0
40.714666,1,0,0
40.949333,0,0,0
41.184,1,0,0
41.418666,0,0,0
41.653333,1,0,0
41.888,0,0,0
42.122666,0,0,0
42.357333,1,0,0
42.592,1,0,0
42.826666,0,0,0
43.061333,0,0,0
43.296,1,0,0
43.413333,0,0,0
43.530666,0,0,0
43.765333,1,0,0
44,1,0,0
44.234666,0,0,0
44.469333,1,0,0
44.704,0,0,0
44.938666,1,0,0
45.173333,0,0,0
45.408,1,0,0
45.642666,0,0,0
45.877333,0,0,0
46.112,0,0,0
46.346666,1,0,0
46.581333,0,0,0
46.816,0,0,0
47.050666,1,0,0
47.285333,0,0,0
47.52,1,0,0
47.754666,1,0,0
47.989333,0,1,0.938667
48.224,1,0,0
48.693333,1,0,0
49.162666,0,0,0
49.397333,0,0,0
49.632,0,0,0
49.866666,1,0,0
50.101333,1,0,0
50.336,0,0,0
50.570666,0,0,0
50.805333,1,0,0
51.04,0,0,0
51.274666,1,0,0
51.509333,1,0,0
51.626666,1,0,0
51.744,0,0,0
51.978666,1,0,0
52.096,1,0,0
52.213333,0,0,0
52.448,1,0,0
52.682666,0,0,0
52.917333,1,0,0
53.152,0,0,0
53.386666,1,0,0
53.504,0,0,0
53.621333,1,0,0
53.738666,0,0,0
53.856,1,0,0
54.090666,0,0,0
54.325333,0,0,0
54.56,1,0,0
54.794666,0,0,0
55.029333,1,0,0
55.264,1,0,0
55.498666,0,0,0
55.733333,1,0,0
55.968,0,0,0
56.202666,1,0,0
56.437333,0,0,0
56.554666,0,0,0
56.672,1,0,0
56.906666,0,0,0
57.141333,0,0,0
57.376,1,0,0
57.493333,1,0,0
57.610666,1,0,0
57.845333,0,0,0
58.08,0,0,0
58.314666,1,0,0
58.549333,0,0,0
58.784,1,0,0
59.018666,1,0,0
59.253333,0,0,0
59.488,1,0,0
59.722666,0,0,0
59.957333,1,0,0
60.192,0,0,0
60.426666,0,0,0
60.661333,0,0,0
60.896,0,0,0
61.130666,1,0,0
61.365333,1,0,0
61.6,0,0,0
61.834666,0,0,0
62.069333,1,0,0
62.304,0,0,0
62.538666,1,0,0
62.773333,1,0,0
63.008,0,2,0.938667
63.242666,1,0,0
63.712,1,0,0
63.946666,1,0,0
64.181333,1,0,0
64.416,0,0,0
64.650666,0,0,0
64.885333,1,0,0
65.12,1,0,0
65.354666,0,0,0
65.589333,0,0,0
65.824,1,0,0
66.058666,0,0,0
66.293333,1,0,0
66.528,1,0,0
66.762666,0,0,0
66.997333,1,0,0
67.232,0,0,0
67.466666,1,0,0
67.701333,0,0,0
67.936,1,0,0
68.053333,1,0,0
68.170666,0,0,0
68.405333,0,0,0
68.64,1,0,0
68.874666,1,0,0
69.109333,0,0,0
69.344,0,0,0
69.578666,1,0,0
69.813333,0,0,0
70.048,1,0,0
70.282666,1,0,0
70.517333,0,0,0
70.752,1,0,0
70.986666,0,0,0
71.221333,1,0,0
71.456,0,0,0
71.690666,1,0,0
71.925333,0,0,0
72.16,0,0,0
72.394666,1,0,0
72.629333,1,0,0
72.864,0,0,0
73.098666,0,0,0
73.333333,1,0,0
73.568,0,0,0
73.802666,1,0,0
74.037333,1,0,0
74.272,0,0,0
74.506666,1,0,0
74.741333,0,0,0
74.976,1,0,0
75.210666,0,0,0
75.445333,1,0,0
75.68,0,0,0
75.914666,0,0,0
76.149333,1,0,0
76.384,1,0,0
76.618666,0,0,0
76.853333,0,0,0
77.088,1,0,0
77.322666,0,0,0
77.557333,1,0,0
77.792,1,0,0
78.026666,0,0,0
78.261333,1,0,0
78.496,0,0,0
78.730666,1,0,0
78.965333,0,0,0
79.2,1,0,0
79.434666,0,0,0
79.669333,0,0,0
79.904,1,0,0
80.138666,1,0,0
80.373333,0,0,0
80.608,0,0,0
80.842666,1,0,0
81.077333,0,0,0
81.312,1,0,0
81.546666,1,0,0
81.781333,0,0,0
82.016,1,0,0
82.250666,0,0,0
82.485333,1,0,0
82.72,0,0,0
82.954666,1,0,0
83.189333,0,0,0
83.306666,1,0,0
83.424,0,0,0
83.658666,1,0,0
83.893333,0,0,0
84.128,0,0,0
84.362666,0,0,0
84.597333,1,0,0
84.832,0,0,0
85.066666,1,0,0
85.301333,1,0,0
85.536,0,0,0
85.770666,1,0,0
86.005333,0,0,0
86.24,1,0,0
86.474666,0,0,0
86.709333,1,0,0
86.944,0,0,0
87.178666,0,0,0
87.413333,1,0,0
87.648,1,0,0
87.882666,0,0,0
88.117333,0,0,0
88.352,1,0,0
88.586666,0,0,0
88.821333,1,0,0
89.056,1,0,0
89.173333,0,0,0
89.290666,0,0,0
89.525333,1,0,0
89.76,0,0,0
89.994666,1,0,0
90.229333,0,0,0
90.464,1,0,0
90.698666,0,0,0
90.933333,0,0,0
91.168,1,0,0
91.402666,1,0,0
91.637333,0,0,0
91.872,0,0,0
92.106666,1,0,0
92.341333,0,0,0
92.576,1,0,0
92.810666,1,0,0
93.045333,0,1,0.938667
93.28,1,0,0
93.749333,1,0,0
94.218666,1,0,0
94.453333,0,0,0
94.688,0,0,0
94.922666,1,0,0
95.157333,1,0,0
95.392,0,0,0
95.509333,1,0,0
95.626666,0,0,0
95.861333,1,0,0
96.096,0,0,0
96.330666,1,0,0
96.565333,1,0,0
96.8,0,0,0
97.034666,1,0,0
97.269333,0,0,0
97.504,1,0,0
97.738666,0,0,0
97.973333,1,0,0
98.208,0,0,0
98.442666,0,0,0
98.677333,1,0,0
98.912,1,0,0
99.146666,0,0,0
99.381333,0,0,0
99.616,1,0,0
99.850666,0,0,0
100.085333,1,0,0
100.32,1,0,0
100.554666,0,0,0
100.789333,1,0,0
101.024,0,0,0
101.258666,0,0,0
101.493333,0,0,0
101.728,1,0,0
101.962666,0,0,0
102.197333,0,0,0
102.432,1,0,0
102.666666,1,0,0
102.901333,0,0,0
103.136,0,0,0
103.370666,1,0,0
103.605333,0,0,0
103.84,1,0,0
104.074666,1,0,0
104.309333,0,0,0
104.544,1,0,0
104.778666,0,0,0
105.013333,1,0,0
105.248,0,0,0
105.482666,1,0,0
105.717333,0,0,0
105.952,0,0,0
106.186666,1,0,0
106.421333,1,0,0
106.656,0,0,0
106.890666,0,0,0
107.125333,1,0,0
107.36,0,0,0
107.594666,1,0,0
107.829333,1,0,0
108.064,0,2,0.938667
108.298666,1,0,0
108.768,1,0,0
109.237333,1,0,0
109.472,0,0,0
109.706666,0,0,0
109.941333,1,0,0
110.176,1,0,0
110.410666,0,0,0
110.645333,0,0,0
110.88,1,0,0
111.114666,0,0,0
111.349333,1,0,0
111.466666,1,0,0
111.584,1,0,0
111.818666,0,0,0
112.053333,1,0,0
112.288,0,0,0
112.522666,1,0,0
112.757333,0,0,0
112.992,1,0,0
113.226666,0,0,0
113.461333,0,0,0
113.696,1,0,0
113.930666,1,0,0
114.165333,0,0,0
114.4,0,0,0
114.634666,1,0,0
114.869333,0,0,0
115.104,1,0,0
115.221333,0,0,0
115.338666,1,0,0
115.573333,0,0,0
115.808,1,0,0
116.042666,0,0,0
116.277333,1,0,0
116.512,0,0,0
116.746666,1,0,0
116.981333,0,0,0
117.216,0,0,0
